training_id,uid,jobid,skill_match,experience_gap,location_match,education_match,job_type_match,mode_match,label,snapshot_at
985,24163,10901,63.8,-0.86,0,1,1,1,0.657,2023-11-04 12:44:46
986,24198,10905,53.22,-4.75,1,1,0,1,0.5028,2023-10-31 20:24:17
987,24241,10909,69.3,1.7,1,0,1,0,0.5684,2023-11-05 16:20:30
988,24273,10919,78.65,0.5,1,1,1,0,0.8217,2023-11-01 17:17:52
989,24321,10921,60.52,2.05,1,1,1,0,0.5449,2023-11-03 13:25:31
990,24322,10938,43.88,4.28,1,1,1,1,0.5073,2023-10-27 23:08:46
991,24367,10944,60.18,2.26,1,1,1,1,0.5606,2023-11-01 20:52:52
992,24375,10951,81.81,-1.37,1,0,0,1,0.6572,2023-10-29 10:22:04
993,24398,10962,71.66,-5.26,1,1,1,0,0.6599,2023-10-28 21:36:15
994,24411,10969,50.46,2.62,0,1,1,1,0.443,2023-11-02 11:27:11
995,24424,10978,52.38,1.03,1,1,1,1,0.6636,2023-11-08 17:59:59
996,24462,10981,77.61,-2.5,1,0,0,0,0.5895,2023-10-26 09:02:23
997,24475,10998,67.24,1.62,0,1,1,1,0.6477,2023-10-27 01:06:40
998,24514,11016,32.66,-1.63,1,1,1,1,0.4664,2023-10-31 18:05:04
999,24526,11029,55.66,-2.03,0,1,1,1,0.4703,2023-10-30 02:06:17
1000,24546,11039,49.44,3.18,1,1,0,1,0.4708,2023-10-29 11:36:41
1001,24548,11045,58.71,1.58,0,1,0,1,0.5343,2023-10-29 02:00:26
1002,24550,11060,41.73,-3.3,1,1,1,1,0.4856,2023-10-30 23:54:14
1003,24578,11067,85.44,-3.33,1,1,0,0,0.6729,2023-11-01 02:42:24
1004,24620,11082,76.2,-3.35,0,1,0,1,0.5575,2023-10-29 09:33:46
1005,24639,11096,38.55,3.14,1,1,1,1,0.485,2023-11-02 03:32:10
1006,24673,11107,67.94,3.69,1,1,1,1,0.6069,2023-11-01 12:28:55
1007,24681,11109,38.83,-2.64,1,0,0,1,0.3723,2023-10-29 07:02:25
1008,24726,11110,86.1,-1.64,1,1,1,1,0.7724,2023-11-09 01:34:37
1009,24752,11118,62.67,-0.75,0,1,1,1,0.6437,2023-11-04 06:23:32
1010,24772,11122,62.95,3.74,1,1,0,0,0.522,2023-11-04 15:31:00
1011,24780,11137,62.09,1.25,1,1,1,1,0.6807,2023-11-09 03:54:33
1012,24786,11151,57.69,0.17,1,1,0,1,0.6974,2023-11-04 02:17:51
1013,24811,11166,71.59,-1.14,0,1,0,0,0.6146,2023-10-30 13:37:43
1014,24850,11178,77.73,-1.01,1,1,0,0,0.738,2023-10-26 19:45:11
1015,24863,11193,54.38,-5.03,0,0,0,1,0.3689,2023-10-27 07:12:56
1016,24877,11195,49.76,0.6,0,1,0,0,0.4917,2023-10-28 09:43:02
1017,24899,11206,42.88,-0.07,1,1,1,1,0.7169,2023-11-02 06:27:03
1018,24940,11210,46.75,5.84,1,1,0,0,0.4254,2023-10-29 13:12:21
1019,24948,11215,60.08,3.19,1,1,1,0,0.5719,2023-10-27 09:27:45
1020,24987,11230,62.96,-8.56,1,0,1,0,0.471,2023-11-08 08:22:32
1021,25022,11237,76.69,1.36,0,1,1,0,0.593,2023-11-02 04:07:35
1022,25044,11239,36.94,-0.35,1,1,1,1,0.5957,2023-10-30 13:25:30
1023,25084,11245,71.95,-0.82,0,1,1,1,0.7494,2023-10-26 21:18:42
1024,25131,11249,35.53,-3.22,0,1,1,0,0.3268,2023-10-30 09:08:58
1025,25152,11268,53.6,1.78,0,1,1,1,0.535,2023-11-07 12:00:07
1026,25163,11284,49.5,0.2,1,1,0,1,0.6612,2023-10-31 12:19:24
1027,25186,11290,63.8,1.29,0,0,0,1,0.477,2023-10-31 20:30:44
1028,25215,11292,71.09,-1.49,0,1,0,1,0.5989,2023-11-01 15:55:38
1029,25250,11298,87.19,-0.6,1,0,1,0,0.7801,2023-11-04 03:02:54
1030,25294,11309,56.9,1.1,1,0,1,0,0.551,2023-10-28 07:00:59
1031,25336,11311,83.76,0.08,1,1,0,1,0.8811,2023-11-02 00:42:08
1032,25381,11312,83.0,2.8,1,1,1,1,0.728,2023-11-05 09:30:03
1033,25407,11329,76.8,-2.41,1,1,1,1,0.6622,2023-10-31 23:07:56
1034,25440,11337,61.2,0.6,0,1,0,0,0.561,2023-10-27 02:46:13
1035,25442,11340,74.41,-2.98,0,1,1,0,0.5695,2023-10-30 11:04:28
1036,25456,11349,81.61,0.7,0,1,0,1,0.726,2023-11-05 15:58:44
1037,25496,11360,61.17,-2.02,1,1,1,0,0.5691,2023-11-01 01:45:51
1038,25545,11366,51.32,-1.24,0,1,1,1,0.5143,2023-11-02 02:14:47
1039,25575,11368,39.29,-1.81,1,1,1,1,0.4631,2023-10-28 04:32:33
1040,25591,11382,83.1,-4.42,1,1,0,1,0.7485,2023-10-30 10:52:50
1041,25596,11388,68.98,-1.45,1,1,0,1,0.668,2023-11-08 15:28:32
1042,25629,11402,59.41,-1.18,1,1,1,1,0.7009,2023-11-05 07:43:38
1043,25676,11405,50.15,3.4,1,1,1,0,0.502,2023-11-08 15:21:12
1044,25719,11420,51.02,0.27,1,1,0,1,0.6891,2023-10-29 07:19:20
1045,25743,11428,63.82,-3.24,0,0,0,1,0.4223,2023-11-06 15:21:58
1046,25765,11439,67.43,1.01,1,0,0,1,0.6141,2023-11-01 18:19:24
1047,25767,11454,68.61,-4.37,1,1,0,0,0.5673,2023-11-02 12:16:58
1048,25810,11461,45.35,-0.64,0,1,1,1,0.5731,2023-10-29 09:46:31
1049,25834,11468,61.38,0.67,1,1,0,0,0.6454,2023-10-27 07:16:45
1050,25861,11475,59.95,-0.68,1,1,1,1,0.7719,2023-10-29 18:18:00
1051,25871,11485,62.32,-1.76,0,1,1,1,0.5309,2023-11-05 13:25:27
1052,25910,11493,49.18,-2.74,0,1,1,1,0.4173,2023-11-06 08:02:53
1053,25929,11512,62.41,-0.66,1,1,1,1,0.761,2023-11-02 15:47:02
1054,25972,11517,40.61,0.43,0,0,0,0,0.4124,2023-10-27 23:21:08
1055,25975,11532,64.05,-0.62,1,1,0,0,0.7052,2023-10-30 13:40:56
1056,25998,11547,75.07,-3.8,1,1,0,0,0.5563,2023-11-02 07:18:08
1057,26043,11556,74.3,-3.05,1,1,0,1,0.6125,2023-11-04 21:09:25
1058,26070,11562,44.28,0.29,1,1,1,1,0.674,2023-11-03 05:44:05
1059,26091,11568,78.1,-4.0,1,1,0,1,0.6421,2023-10-28 03:55:16
1060,26129,11580,67.51,2.16,1,1,1,1,0.6604,2023-11-01 01:01:41
1061,26148,11593,59.48,-4.41,0,1,0,0,0.475,2023-10-29 17:36:45
1062,26182,11594,56.55,1.97,1,1,1,1,0.5915,2023-11-05 11:48:29
1063,26220,11596,58.39,0.37,1,1,1,1,0.7499,2023-10-31 18:21:24
1064,26262,11608,43.06,0.19,0,1,1,0,0.5613,2023-11-01 01:04:56
1065,26271,11614,36.38,-2.57,1,0,1,0,0.3375,2023-11-01 01:38:16
1066,26272,11627,57.2,-0.37,1,0,0,1,0.6413,2023-11-06 20:44:30
1067,26291,11636,58.15,0.62,1,1,0,0,0.5881,2023-11-06 04:53:23
1068,26305,11643,45.8,-0.95,0,1,1,0,0.501,2023-11-08 23:18:41
1069,26351,11658,72.59,-1.47,0,1,1,1,0.6235,2023-10-30 22:10:08
1070,26380,11659,62.88,1.11,1,1,1,0,0.6699,2023-11-03 00:13:47
1071,26395,11669,55.0,1.89,1,1,1,1,0.5915,2023-10-27 16:58:48
1072,26402,11685,54.28,-0.36,1,0,1,0,0.6055,2023-10-30 21:51:02
1073,26445,11693,73.91,0.72,0,0,1,1,0.6803,2023-11-05 07:18:45
1074,26494,11710,45.38,-3.35,1,1,1,0,0.4613,2023-10-27 08:22:25
1075,26521,11724,75.81,-0.44,0,1,0,1,0.719,2023-11-03 06:50:55
1076,26561,11742,65.54,0.67,1,1,0,0,0.6736,2023-10-31 19:20:03
1077,26565,11757,58.85,-0.35,0,1,0,1,0.6355,2023-10-27 00:03:08
1078,26593,11765,64.54,0.1,0,1,0,1,0.6945,2023-11-01 10:36:40
1079,26606,11776,48.17,-6.2,1,0,1,0,0.4153,2023-11-06 08:16:39
1080,26625,11782,79.52,-0.36,0,1,1,1,0.8228,2023-11-05 10:28:31
1081,26626,11799,68.75,1.43,0,1,0,0,0.525,2023-10-26 12:36:15
1082,26671,11816,75.02,2.99,0,1,1,1,0.6459,2023-10-29 20:52:05
1083,26676,11821,32.23,-0.81,1,1,0,0,0.4734,2023-11-04 11:02:05
1084,26707,11823,63.81,0.59,1,0,0,0,0.6135,2023-11-05 06:37:09
1085,26736,11832,57.77,-0.58,0,1,1,0,0.6127,2023-11-08 20:09:20
1086,26758,11838,64.58,0.31,1,0,0,0,0.6482,2023-11-06 10:51:45
1087,26763,11849,73.25,1.6,1,1,0,0,0.6635,2023-10-28 09:55:29
1088,26767,11858,70.71,-1.15,1,1,1,0,0.7094,2023-10-28 08:45:08
1089,26782,11861,86.35,3.52,0,1,1,1,0.6827,2023-11-01 01:38:41
1090,26822,11862,75.21,6.77,0,0,1,1,0.5658,2023-10-31 06:41:50
1091,26836,11880,63.5,-4.42,0,1,1,1,0.5326,2023-11-01 09:59:49
1092,26870,11897,46.25,-1.81,1,0,0,1,0.4536,2023-10-27 19:38:25
1093,26888,11913,93.86,-2.18,1,1,1,0,0.7797,2023-11-05 21:53:32
1094,26923,11919,67.08,4.84,0,0,1,0,0.4552,2023-10-27 04:31:56
1095,26968,11921,77.03,3.18,0,0,0,0,0.4306,2023-10-29 16:45:06
1096,26992,11936,66.68,1.53,1,1,1,0,0.6698,2023-10-27 07:50:34
1097,27003,11949,68.92,0.55,1,0,0,1,0.6752,2023-10-26 15:09:01
1098,27018,11965,87.48,-6.44,0,1,1,0,0.6334,2023-11-01 08:48:35
1099,27038,11968,51.8,-0.89,0,1,0,0,0.5211,2023-11-08 06:43:43
1100,27083,11978,53.5,0.28,1,1,1,0,0.6922,2023-11-01 00:51:05
1101,27098,11989,94.2,1.27,0,0,1,1,0.7159,2023-11-07 18:21:46
1102,27103,11999,60.46,1.21,0,1,1,1,0.6217,2023-11-06 07:28:31
1103,27141,12009,47.88,-3.51,0,1,0,1,0.3622,2023-10-28 08:02:02
1104,27177,12023,66.02,1.99,1,1,0,0,0.5804,2023-11-04 13:05:07
1105,27208,12028,75.32,0.51,0,1,1,1,0.7517,2023-10-26 23:44:50
1106,27223,12033,54.19,3.19,0,1,0,0,0.4446,2023-10-29 09:07:34
1107,27226,12036,91.48,-0.49,1,1,1,1,0.9337,2023-10-26 14:23:47
1108,27255,12046,38.41,-1.36,1,0,1,1,0.4687,2023-11-04 21:17:20
1109,27261,12053,35.93,3.98,1,1,1,0,0.4038,2023-11-02 06:36:27
1110,27288,12059,66.19,1.18,1,1,1,0,0.6835,2023-11-04 12:49:04
1111,27303,12067,73.71,0.64,1,0,1,0,0.7409,2023-11-01 22:58:30
1112,27343,12072,59.1,-0.73,0,1,0,1,0.5824,2023-11-06 04:41:21
1113,27368,12078,52.6,-5.13,1,1,1,1,0.5706,2023-10-30 13:20:33
1114,27404,12097,54.96,0.52,1,1,1,1,0.713,2023-11-04 06:27:34
1115,27440,12105,73.8,0.6,1,1,1,1,0.8157,2023-10-26 17:19:10
1116,27464,12119,76.59,1.55,1,1,1,0,0.697,2023-11-08 19:17:22
1117,27475,12122,37.41,0.12,1,1,1,0,0.6315,2023-10-30 04:48:43
1118,27488,12134,60.29,3.59,0,1,1,1,0.4959,2023-11-04 16:54:17
1119,27502,12140,60.56,0.99,1,1,1,0,0.6764,2023-11-01 13:49:13
1120,27533,12150,74.58,-2.57,0,0,1,1,0.5445,2023-11-01 19:14:27
1121,27576,12162,61.41,1.57,0,1,0,1,0.4945,2023-10-31 04:48:35
1122,27624,12177,81.19,-0.0,0,1,0,0,0.7509,2023-10-28 03:14:07
1123,27639,12178,71.55,0.36,1,1,1,1,0.8399,2023-10-28 06:53:48
1124,27648,12193,57.21,1.32,1,1,0,0,0.5376,2023-11-07 21:24:45
1125,27670,12202,72.68,-1.13,0,1,0,1,0.6535,2023-11-07 21:09:08
1126,27681,12207,63.32,3.77,1,1,1,1,0.5886,2023-11-08 11:32:44
1127,27709,12223,93.01,1.92,0,0,0,0,0.5557,2023-11-04 12:50:05
1128,27740,12226,42.22,3.54,1,1,1,1,0.4828,2023-10-31 19:00:53
1129,27769,12241,59.93,2.52,1,1,0,1,0.5238,2023-11-06 14:34:50
1130,27791,12259,69.67,0.0,1,1,1,0,0.8101,2023-11-07 20:06:02
1131,27812,12273,78.02,4.34,1,1,0,1,0.6667,2023-11-08 22:36:08
1132,27844,12281,55.0,-2.34,1,1,1,1,0.5485,2023-11-01 07:39:56
1133,27858,12286,83.54,-1.71,0,1,0,0,0.591,2023-11-06 13:22:52
1134,27893,12301,53.59,1.12,1,1,0,0,0.5432,2023-10-27 10:24:17
1135,27908,12320,66.64,1.4,1,0,0,1,0.5421,2023-10-26 08:48:48
1136,27915,12329,60.55,-2.04,0,1,1,0,0.4768,2023-11-04 17:26:48
1137,27957,12346,47.99,-0.92,0,1,1,1,0.5595,2023-10-26 21:23:51
1138,27998,12364,72.11,-2.11,1,1,1,0,0.6402,2023-10-29 01:14:16
1139,28039,12366,56.72,-2.47,1,0,1,0,0.4674,2023-11-01 06:32:48
1140,28067,12384,62.46,0.75,1,1,1,1,0.717,2023-11-08 14:43:27
1141,28079,12395,58.74,-0.68,1,1,0,0,0.6284,2023-10-30 16:47:55
1142,28102,12410,74.38,-0.27,0,0,1,1,0.7022,2023-10-28 15:45:41
1143,28135,12424,88.97,1.56,1,0,1,0,0.7034,2023-10-28 12:48:11
1144,28155,12441,50.83,0.88,1,1,0,0,0.58,2023-11-02 22:12:34
1145,28156,12445,67.01,0.86,0,1,0,1,0.6251,2023-11-08 14:37:09
1146,28179,12460,72.18,-0.94,1,1,1,1,0.7453,2023-11-01 14:43:38
1147,28215,12475,66.73,0.85,1,1,0,0,0.6394,2023-10-26 18:06:15
1148,28229,12484,69.84,0.65,1,1,0,0,0.6923,2023-10-26 20:27:25
1149,28235,12486,43.46,3.99,1,1,1,0,0.4945,2023-10-29 10:53:28
1150,28258,12499,62.5,0.08,1,1,1,1,0.8339,2023-10-30 15:14:58
1151,28263,12501,86.14,2.11,1,1,1,0,0.7582,2023-11-04 20:14:41
1152,28292,12511,67.85,-0.18,1,0,1,0,0.7124,2023-11-05 05:59:58
1153,28325,12518,43.59,-3.71,1,0,0,1,0.4046,2023-11-03 13:48:31
1154,28336,12521,48.74,0.41,0,1,1,1,0.6375,2023-10-27 14:04:29
1155,28347,12525,60.27,-2.66,1,1,1,0,0.5279,2023-11-04 02:15:13
1156,28368,12541,47.63,0.69,1,0,1,1,0.585,2023-11-06 05:30:18
1157,28383,12545,79.68,-2.0,1,1,1,1,0.7121,2023-11-01 05:33:42
1158,28385,12547,78.17,3.54,1,1,0,1,0.645,2023-10-29 23:04:16
1159,28421,12560,63.97,1.57,0,1,0,1,0.5547,2023-10-27 16:56:16
1160,28438,12572,44.72,0.68,0,0,1,1,0.483,2023-11-02 06:27:35
1161,28464,12576,45.23,-0.17,0,1,0,0,0.5087,2023-10-28 22:40:48
1162,28503,12583,77.45,3.96,1,0,0,1,0.5803,2023-10-30 05:37:24
1163,28544,12602,46.72,-0.78,1,0,1,1,0.5567,2023-10-27 07:01:50
1164,28551,12619,44.07,2.35,0,1,1,1,0.4102,2023-10-30 13:18:19
1165,28581,12626,58.44,0.18,0,1,1,1,0.7269,2023-10-27 21:56:55
1166,28610,12639,57.02,3.42,1,0,0,1,0.4603,2023-11-09 00:49:19
1167,28657,12647,56.91,0.3,1,1,1,0,0.7061,2023-10-28 00:20:50
1168,28663,12657,51.68,-1.66,0,1,0,1,0.4754,2023-11-01 17:13:34
1169,28688,12661,74.82,3.43,1,0,1,1,0.6572,2023-11-08 03:54:55
1170,28706,12669,81.81,1.55,0,1,1,1,0.7028,2023-11-07 23:39:24
1171,28723,12670,89.81,-0.65,1,0,0,0,0.7793,2023-11-02 07:56:19
1172,28748,12688,76.0,2.63,0,0,1,1,0.5091,2023-10-30 17:52:30
1173,28765,12698,62.21,-1.12,1,1,1,0,0.6849,2023-11-02 04:30:51
1174,28791,12704,66.19,1.27,0,1,0,0,0.5582,2023-11-06 01:44:48
1175,28839,12722,60.77,-4.66,0,1,0,1,0.4962,2023-10-26 10:25:24
1176,28868,12728,41.57,-2.23,1,0,1,1,0.4434,2023-11-08 23:19:53
1177,28888,12737,40.11,-3.81,1,1,1,0,0.4901,2023-11-09 04:46:04
1178,28892,12755,42.6,-1.95,0,1,1,0,0.368,2023-11-03 22:08:12
1179,28925,12757,70.63,-2.09,0,1,1,1,0.5619,2023-10-31 03:25:05
1180,28952,12767,54.53,-0.02,1,1,1,1,0.7432,2023-10-28 05:19:08
1181,28970,12780,55.8,-1.63,0,1,1,0,0.4545,2023-11-06 10:07:17
1182,28985,12798,41.74,0.85,0,1,1,1,0.5376,2023-10-30 09:28:32
1183,29001,12816,57.51,-2.0,1,1,1,0,0.5457,2023-10-29 11:55:14
1184,29018,12834,40.9,-1.9,1,1,0,1,0.4312,2023-10-28 16:26:01
1185,29040,12846,52.33,2.62,0,1,1,1,0.4942,2023-11-04 12:15:04
1186,29085,12863,33.59,2.7,0,1,0,0,0.2698,2023-10-28 03:09:15
1187,29115,12871,59.15,0.85,0,0,0,1,0.4983,2023-10-31 04:42:21
1188,29159,12887,65.66,-1.37,0,1,1,0,0.5894,2023-10-26 20:01:55
1189,29197,12891,81.72,1.29,0,0,0,1,0.5908,2023-11-04 11:11:37
1190,29215,12905,77.29,1.48,1,1,0,0,0.6734,2023-11-05 17:45:45
1191,29247,12922,80.14,-1.43,1,0,1,1,0.7272,2023-10-26 10:45:07
1192,29262,12940,46.52,-5.4,1,1,1,0,0.4888,2023-10-27 09:16:45
1193,29294,12953,66.54,0.04,1,1,1,1,0.8368,2023-10-31 00:05:22
1194,29343,12958,62.62,-1.7,0,1,0,1,0.5073,2023-11-06 04:59:25
1195,29352,12959,53.55,1.33,0,1,0,0,0.4227,2023-11-04 16:22:14
1196,29361,12976,53.41,-3.44,1,1,1,1,0.5045,2023-10-27 08:06:36
1197,29405,12986,70.88,1.94,1,1,0,1,0.6355,2023-11-04 12:10:50
1198,29442,13002,67.63,0.22,0,1,1,0,0.6919,2023-10-28 12:19:09
1199,29446,13015,79.13,-3.97,1,1,0,0,0.6206,2023-10-29 04:13:35
1200,29451,13019,64.33,1.57,1,0,0,0,0.5156,2023-10-30 14:25:42
1201,29492,13027,44.96,-2.1,0,1,0,0,0.3318,2023-11-01 15:45:56
1202,29526,13030,77.69,0.73,1,1,1,1,0.8354,2023-11-04 16:35:34
1203,29559,13034,80.9,0.57,1,1,1,0,0.8569,2023-11-05 03:07:10
1204,29584,13038,77.42,-4.89,0,1,1,1,0.5972,2023-11-08 13:30:06
1205,29604,13046,60.22,1.16,1,1,0,0,0.5939,2023-11-06 22:26:18
1206,29619,13048,39.27,-0.95,1,1,1,0,0.5554,2023-11-02 09:46:44
1207,29620,13063,43.9,0.15,1,0,1,1,0.6367,2023-11-03 00:38:49
1208,29638,13079,51.89,-1.64,1,0,0,0,0.4312,2023-11-08 08:33:21
1209,29654,13091,61.62,-4.18,0,1,0,1,0.5215,2023-10-30 15:39:27
1210,29681,13103,74.59,-1.93,0,1,1,1,0.6279,2023-11-05 14:57:17
1211,29684,13117,44.74,0.52,1,0,0,0,0.4955,2023-11-06 05:53:01
1212,29694,13126,64.05,-4.02,0,0,1,0,0.4019,2023-10-30 16:13:53
1213,29729,13135,50.77,0.05,1,1,1,1,0.7385,2023-10-28 06:36:46
1214,29751,13154,53.65,2.07,1,1,1,1,0.561,2023-11-02 17:32:37
1215,29793,13171,67.98,-0.5,1,1,1,1,0.7898,2023-10-30 06:56:08
1216,29831,13177,73.94,2.91,1,1,0,1,0.6167,2023-11-06 05:45:02
1217,29863,13195,54.41,2.05,1,0,1,0,0.4471,2023-11-05 21:38:27
1218,29910,13199,54.67,-0.13,1,1,1,0,0.6988,2023-11-07 06:17:41
1219,29931,13200,87.87,1.39,0,1,1,1,0.7437,2023-10-31 18:14:57
1220,29953,13204,56.89,1.12,1,0,0,1,0.543,2023-11-08 23:06:09
1221,29956,13213,67.12,0.23,0,1,1,0,0.7047,2023-11-08 08:22:08
1222,29964,13230,72.34,-1.76,1,0,1,0,0.6231,2023-10-26 21:21:10
1223,30011,13248,77.26,-4.42,1,0,1,1,0.6641,2023-10-27 02:07:11
1224,30016,13254,58.71,2.19,0,1,1,1,0.506,2023-10-29 08:12:46
1225,30017,13262,65.5,0.16,1,1,1,1,0.8411,2023-11-08 22:58:40
1226,30058,13267,66.84,-4.23,1,1,0,0,0.567,2023-11-06 23:48:58
1227,30066,13275,74.88,0.91,0,0,1,1,0.6381,2023-11-08 11:26:23
1228,30115,13282,64.03,-2.16,1,1,0,0,0.575,2023-10-30 03:47:09
1229,30130,13288,51.11,3.74,1,1,0,1,0.4951,2023-11-08 21:06:05
1230,30171,13300,52.85,-1.32,0,0,1,1,0.4558,2023-11-06 04:58:56
1231,30173,13308,39.44,-2.06,1,1,0,1,0.4345,2023-11-02 10:55:58
1232,30176,13309,51.99,-2.71,1,1,0,1,0.5256,2023-11-05 15:03:37
1233,30211,13321,42.48,1.17,1,1,0,1,0.5173,2023-10-31 14:47:15
1234,30254,13327,59.82,1.56,1,1,1,1,0.6726,2023-10-29 02:25:39
1235,30282,13334,52.06,3.41,0,1,1,0,0.4419,2023-11-06 07:49:16
1236,30314,13344,51.85,-7.02,1,0,0,0,0.3879,2023-11-04 05:26:18
1237,30352,13356,54.97,1.47,0,1,1,1,0.543,2023-11-02 13:28:53
1238,30398,13361,62.42,-0.07,1,1,1,1,0.805,2023-11-04 14:51:45
1239,30420,13369,68.56,-0.36,1,1,1,0,0.7698,2023-10-30 17:16:16
1240,30467,13387,44.42,1.37,1,1,1,0,0.5108,2023-11-02 01:47:56
1241,30491,13392,77.66,0.48,0,0,0,1,0.6468,2023-11-08 06:39:06
1242,30524,13411,53.98,1.07,0,1,1,0,0.497,2023-10-30 00:56:57
1243,30554,13422,57.7,-1.21,1,0,1,0,0.5581,2023-10-29 17:54:47
1244,30581,13427,60.04,-3.55,1,1,0,1,0.5331,2023-10-30 02:01:18
1245,30620,13429,66.18,-9.81,1,0,1,1,0.5728,2023-10-27 08:04:35
1246,30668,13437,65.08,-1.49,0,1,1,0,0.5691,2023-11-01 00:32:47
1247,30685,13440,68.42,0.97,0,0,1,1,0.5661,2023-11-06 23:29:08
1248,30697,13459,79.71,0.45,1,1,1,0,0.8141,2023-10-29 05:06:32
1249,30721,13465,76.91,5.76,0,1,1,0,0.5611,2023-10-28 16:31:48
1250,30731,13480,56.91,-3.45,1,1,0,0,0.4621,2023-11-08 14:06:59
1251,30754,13493,52.97,0.29,1,1,1,1,0.7289,2023-11-09 04:12:05
1252,30798,13511,56.15,-1.06,1,1,0,0,0.5701,2023-10-27 12:20:20
1253,30829,13514,55.95,-1.94,0,1,1,1,0.4877,2023-10-28 04:51:06
1254,30858,13532,69.93,-5.59,1,0,1,1,0.6104,2023-10-30 12:16:21
1255,30876,13548,35.98,-1.09,1,1,1,1,0.5461,2023-11-04 12:54:25
1256,30896,13550,44.62,1.81,0,1,1,1,0.4509,2023-11-05 13:52:42
1257,30939,13557,56.39,3.09,1,0,1,0,0.4885,2023-10-27 00:44:45
1258,30981,13576,90.49,0.15,1,1,1,1,0.9434,2023-10-27 02:06:46
1259,30985,13577,41.14,1.08,1,0,1,0,0.4887,2023-11-06 14:53:17
1260,31006,13592,53.16,0.82,0,1,1,0,0.5545,2023-10-27 06:56:44
1261,31046,13605,54.1,1.57,0,0,0,1,0.4055,2023-11-04 13:09:44
1262,31059,13613,60.83,-2.54,1,1,1,1,0.6063,2023-10-30 06:06:21
1263,31078,13615,59.5,4.32,1,1,1,0,0.5392,2023-11-06 13:45:20
1264,31093,13621,47.21,-4.3,0,1,1,0,0.4242,2023-11-03 09:57:56
1265,31141,13630,59.45,0.49,1,1,1,0,0.6952,2023-10-27 16:28:25
1266,31172,13648,43.09,4.37,1,0,1,1,0.3873,2023-11-07 10:39:31
1267,31176,13658,59.62,6.0,1,1,0,0,0.5225,2023-10-29 16:38:19
1268,31186,13675,68.85,0.98,1,1,1,0,0.6944,2023-11-05 09:12:09
1269,31222,13684,63.01,-1.85,0,1,1,0,0.5166,2023-10-28 06:34:19
1270,31259,13694,71.71,-0.9,1,1,1,1,0.8057,2023-11-06 15:18:20
1271,31273,13711,53.41,-1.42,0,1,1,0,0.5035,2023-10-30 16:39:16
1272,31306,13729,53.05,3.58,0,1,1,1,0.4821,2023-10-28 18:17:00
1273,31328,13735,77.11,-1.94,0,0,0,1,0.5311,2023-10-27 10:33:39
1274,31330,13747,71.68,-1.21,0,1,1,0,0.6174,2023-11-06 04:23:44
1275,31334,13761,52.06,-2.36,1,1,1,0,0.5273,2023-11-03 16:04:30
1276,31379,13769,83.82,-0.09,0,1,1,0,0.7913,2023-10-30 00:27:41
1277,31422,13787,62.92,0.33,1,1,1,0,0.7338,2023-11-02 02:11:40
1278,31464,13804,74.22,0.1,0,1,1,0,0.7416,2023-11-06 22:36:27
1279,31512,13813,70.74,0.65,0,0,0,1,0.6241,2023-11-04 06:16:33
1280,31514,13828,66.68,0.35,1,1,1,0,0.7698,2023-11-04 05:48:00
1281,31560,13838,64.27,-0.7,0,0,1,1,0.5929,2023-11-04 16:53:54
1282,31565,13843,74.92,3.01,1,1,1,1,0.7138,2023-10-26 10:30:12
1283,31597,13862,68.05,-0.43,0,1,1,0,0.6928,2023-11-03 19:42:29
1284,31640,13880,51.25,1.79,0,0,0,1,0.3976,2023-11-01 05:33:10
1285,31644,13881,75.2,-5.26,0,0,1,1,0.5277,2023-10-29 20:09:04
1286,31657,13900,72.92,-1.92,0,0,1,1,0.5064,2023-10-30 08:41:49
1287,31694,13906,45.73,4.12,1,0,1,1,0.4408,2023-11-07 06:29:22
1288,31730,13911,89.15,-3.04,1,1,0,0,0.6748,2023-10-29 00:47:39
1289,31771,13926,51.1,-2.14,0,0,1,0,0.3511,2023-11-01 09:41:33
1290,31789,13945,62.29,-4.01,1,1,1,1,0.6166,2023-11-07 22:51:32
1291,31790,13952,79.96,0.09,0,1,1,1,0.8137,2023-11-06 19:30:06
1292,31796,13958,75.27,-1.45,0,1,1,1,0.7118,2023-10-29 00:24:58
1293,31836,13966,57.82,0.82,1,1,1,0,0.6402,2023-11-03 06:23:21
1294,31864,13978,64.62,2.2,1,1,0,1,0.58,2023-11-07 07:46:32
1295,31879,13987,46.1,-0.61,0,1,1,1,0.563,2023-10-29 19:28:09
1296,31907,13993,63.29,-4.41,1,1,0,0,0.4944,2023-11-02 14:42:17
1297,31916,14005,55.39,0.32,1,1,0,1,0.6939,2023-10-28 23:19:37
1298,31964,14015,73.58,1.61,0,1,1,1,0.6307,2023-10-31 02:53:32
1299,31969,14029,82.36,1.58,1,0,0,0,0.588,2023-10-29 05:52:16
1300,31994,14043,76.13,-5.15,1,1,1,0,0.6654,2023-11-02 08:46:52
1301,32032,14058,75.11,-2.59,0,1,1,1,0.6235,2023-10-28 15:23:15
1302,32038,14064,46.44,-1.39,0,0,1,1,0.3926,2023-10-28 20:19:49
1303,32079,14079,32.82,-1.05,1,1,0,1,0.452,2023-10-29 15:11:09
1304,32127,14092,71.64,1.03,0,0,1,0,0.5559,2023-10-27 22:30:21
1305,32152,14107,81.62,-1.09,1,1,0,0,0.7301,2023-11-05 16:26:27
1306,32153,14109,48.8,6.71,1,1,1,0,0.4796,2023-11-04 21:31:37
